,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
PP_0014,0.0,0.22370419867654198,0.0023355264379081586,-0.033883402145354735,-0.1560507036302434,-0.18168676989863328,-0.1914987523890297,-0.21571658609951477,0.0,-0.21638243789514944,-0.25754842594679417,-0.3832745198838301,-0.41049025226452673,-0.4175064524232562,-0.4472151009872446,0.0,-0.04333387274196001,-0.16891697923703197,-0.1957685873127707,-0.20515130312571406,-0.23755225977523342,0.0,-0.12290742458226549,-0.15175857624846711,-0.15983755708703384,-0.18841686568036986,0.0,-0.02804361105327921,-0.03509913243444149,-0.06182464736279461,0.0,-0.0036660383345879927,-0.03429189174677624,0.0,-0.02812387519999164
PP_0015,0.0,0.17273416163779004,0.0039043604868894133,-0.030046372259391038,-0.17281631386186813,-0.19355824288061066,-0.2714460397289424,-0.33015538709727454,0.0,-0.1638435668074163,-0.2027413590220784,-0.3490700930767029,-0.3713916882077519,-0.446483702724417,-0.5106838649462526,0.0,-0.04106567690497735,-0.18725142351763788,-0.20920889434372905,-0.286667424514608,-0.3535598948219746,0.0,-0.14351006469985383,-0.16746707911640815,-0.24362187431291027,-0.3066926965640936,0.0,-0.023149473803631873,-0.09828080954272962,-0.1594978381289297,0.0,-0.07174185269252341,-0.13685921976255888,0.0,-0.06261538885783881
PP_0016,0.0,0.20476475399866056,0.028384087220830113,-0.09410555518326627,-0.16255332379260318,-0.15723900967010174,-0.24129484654911193,-0.26797857163731525,0.0,-0.171394432434346,-0.2988311343068244,-0.37083769536830863,-0.3671030473581136,-0.44836310190545714,-0.48053764184716385,0.0,-0.1296045865627934,-0.20146816018231375,-0.19736938786716093,-0.28099595806871847,-0.315862806095956,0.0,-0.06918789170671374,-0.06708866298202394,-0.1494114982092047,-0.180456698180259,0.0,0.002906769337612128,-0.07839260643216397,-0.10758401273823529,0.0,-0.07790989272320191,-0.11100163751310846,0.0,-0.030589766577709815
PP_0017,0.0,0.0361746945026126,0.028248203977470562,-0.06989651913110931,-0.22159798506891065,-0.10078628321256206,-0.2911529204916383,-0.2547399542697501,0.0,-0.002940256181657455,-0.10603203875861951,-0.2612922971485678,-0.142060261404526,-0.3296311163519355,-0.2987089649835506,0.0,-0.10525966726727688,-0.2603769382152615,-0.14078077816626167,-0.3307181487678852,-0.3024883054850314,0.0,-0.1524415890351779,-0.034844972576641146,-0.22347860820388787,-0.1914271168648507,0.0,0.11840415707145913,-0.06920601909838295,-0.035300734094363004,0.0,-0.18422069312326791,-0.154215746603083,0.0,0.03250692473238145
PP_0019,0.0,0.14519608912912085,0.19028515877508628,0.014713418606435505,-0.5937880710014705,-0.2754932090120664,-0.28778446692845344,-0.3891583502706259,0.0,0.05007530398944965,-0.13044349564758273,-0.7425037777076361,-0.4257885818305387,-0.435284057415259,-0.5421487556109346,0.0,-0.1826866843273477,-0.7946039789454372,-0.4775246587633818,-0.489386650002316,-0.5989436562835225,0.0,-0.609241612705283,-0.29416183611369057,-0.304720092378248,-0.4104554506032712,0.0,0.31588731720451474,0.30635252039736166,0.20247095583732153,0.0,-0.006145313760578842,-0.1139272168044542,0.0,-0.10527992483167874
PP_0020,0.0,0.21330781255424663,0.04668080401172406,-0.12452439747358962,-0.17710855771209771,-0.11876751309107023,-0.17536859174423042,-0.2129348634808999,0.0,-0.1616407741990383,-0.3377930351527339,-0.393935987843389,-0.33717460933466825,-0.39097990565616186,-0.43403699224633463,0.0,-0.17832014564401086,-0.2343201108927021,-0.1771946080790233,-0.23336642005473082,-0.2791158147304345,0.0,-0.05332428333588483,0.0018016758873309444,-0.05306640111399983,-0.09499414773352022,0.0,0.0559334998361382,0.0020888822922118973,-0.03798507066232565,0.0,-0.050455134497352117,-0.09442942593572454,0.0,-0.04147231322617605
PP_0021,0.0,0.1290918916513062,0.012222763026580319,-0.06863501658738769,-0.15321261197376332,-0.17514834122697084,-0.23303736554528598,-0.2665088321113189,0.0,-0.11188289428124136,-0.19768773336359133,-0.2858241212021141,-0.30933951656762826,-0.36443275855427665,-0.403395039973813,0.0,-0.08797272377266493,-0.17596612416922383,-0.19911739522978014,-0.2565771528706426,-0.29823174237570976,0.0,-0.08531771848375237,-0.11046853313477172,-0.16662455580125718,-0.20445749725014123,0.0,-0.02434327403809696,-0.07947583724717806,-0.11545498503107898,0.0,-0.05174308016250696,-0.09162256643024291,0.0,-0.03737750805553958
PP_0022,0.0,0.19244387906687388,0.014595369719947834,-0.09364714743427069,-0.19218428438588647,-0.034462541692103846,-0.06021008008791823,-0.25155366029100457,0.0,-0.17286227500344145,-0.286051851626042,-0.38814778102980496,-0.23200570444832908,-0.2549574605124767,-0.4517918555690663,0.0,-0.11535746131291567,-0.21731040327471463,-0.06080420238828088,-0.08612247410664241,-0.2856491772487631,0.0,-0.09927726004899247,0.05522939724697842,0.031214860502993668,-0.16449019458294367,0.0,0.15531419790889311,0.13232312062231297,-0.06152814079864141,0.0,-0.0196015942400061,-0.2173531941447955,0.0,-0.19524962169259297
PP_0023,0.0,0.11550116136846,-0.1223178530038808,-0.43468861540805503,-0.3143285986102807,-0.18934959520722158,-0.40826129982499715,-0.504641664284921,0.0,-0.23283278002885638,-0.5501506019014125,-0.4333493775557853,-0.30995004026503303,-0.5260659625511418,-0.6279371418645687,0.0,-0.3194857065628712,-0.20254149477528,-0.07877803317956987,-0.2972604711198926,-0.40182395851885067,0.0,0.1196198937003976,0.24138381170564488,0.024205108739699086,-0.07653673060307578,0.0,0.12257145861816975,-0.09358378489037185,-0.19247183056816364,0.0,-0.2127657604619672,-0.315554144623594,0.0,-0.10028640594943032
PP_0024,0.0,0.16274301979693606,-0.014386391128640277,-0.07651590684586507,-0.18966176823663844,-0.174130810576594,-0.25904286415267785,-0.3110568932365489,0.0,-0.172143176582092,-0.23921975176769864,-0.35592440561061933,-0.3419731140628814,-0.42408938530729845,-0.4815942292446729,0.0,-0.06924445987592183,-0.1858061262768786,-0.1714907104241828,-0.2559734973228138,-0.31617064934571915,0.0,-0.1138859844881503,-0.10157011222591734,-0.18474916415017167,-0.24112466811689387,0.0,0.013123412875155168,-0.06903217959169472,-0.12355388989343374,0.0,-0.07876610942027557,-0.13718815820584981,0.0,-0.05592007057337761
PP_0025,0.0,0.4550447991727938,0.1711074952949196,-0.09382870451031688,0.07949241475886742,0.11619875649128386,-0.11323989756724717,-0.2504581760333927,0.0,-0.27895106953438975,-0.5488343288080082,-0.37907200199097113,-0.3439453263708613,-0.5705881980977255,-0.7132972914173744,0.0,-0.27205114396393376,-0.10214582970493272,-0.06665502977986497,-0.2956644171609432,-0.44106581856612315,0.0,0.1725809961718074,0.20607225250641217,-0.02163339990028916,-0.16321315324928576,0.0,0.034298796947527,-0.19238339600176996,-0.3321093556857833,0.0,-0.22329270990272265,-0.36691900807057154,0.0,-0.14112431995565228
PP_0026,0.0,0.15218382263612135,0.025782902736895992,-0.0792087120879246,-0.14671157531179083,-0.15889637917244903,-0.2502763056317713,-0.2649530331738106,0.0,-0.12141468555574093,-0.23135335984894348,-0.30241501552495675,-0.31617948549792163,-0.40476362962557716,-0.42493117202111985,0.0,-0.11210655898351761,-0.183025227217567,-0.19642557288557422,-0.2873762326674434,-0.3102360831485172,0.0,-0.06824298632124294,-0.08364287557971287,-0.17328980038720543,-0.19232800281209578,0.0,-0.014592348645547626,-0.10321581399563569,-0.12040022275554313,0.0,-0.08523398230351399,-0.10631872954725638,0.0,-0.01858276903154596
PP_0027,0.0,0.23542389398505328,0.06479194977268374,-0.050454234172948795,-0.1405053436845569,-0.15515569516961253,-0.20035347964968336,-0.24855964949325648,0.0,-0.165645709868885,-0.28583895328289954,-0.3794488552466547,-0.39567887284401704,-0.4380808749924214,-0.4917778596894977,0.0,-0.12236112810432968,-0.21582804262612099,-0.23169393591852555,-0.2764624537211436,-0.33285174650375093,0.0,-0.09079123260898485,-0.10865666949185228,-0.1521214523200937,-0.2046890970465176,0.0,-0.01705789626994493,-0.05949921964078202,-0.11021307070222286,0.0,-0.039051840324262704,-0.09366602986953879,0.0,-0.05211221133307946
PP_0028,0.0,0.14363068059317197,0.029198322179302447,-0.07258821017244574,-0.1364649850860291,-0.1888631490531358,-0.4042897849362733,-0.2615575167243444,0.0,-0.10944612407038513,-0.2161797158905152,-0.28361528325624585,-0.3375931133356591,-0.55022396688713,-0.4129825135287044,0.0,-0.10890147651044507,-0.17619405643421193,-0.22980776220866736,-0.4448051314143521,-0.31025598614145744,0.0,-0.06461689801096017,-0.12023014737587864,-0.33392378160718666,-0.19555298827810857,0.0,-0.05480570875199597,-0.2674758835258995,-0.1272512965318386,0.0,-0.20928069172732927,-0.07295644321710346,0.0,0.1388262267224223
PP_5422,0.0,0.15399590895950482,0.02231409444070575,-0.1834509556368785,-0.0944500101832455,-0.1373887800157356,-0.17164972468868028,0.036522668822290494,0.0,-0.12669558017531457,-0.3374076897212806,-0.251965536719795,-0.2964839726645919,-0.3279491350058698,-0.12526755634840214,0.0,-0.21287999423628115,-0.1272948537928315,-0.17144916543267055,-0.20528084342816244,-0.005291572856225807,0.0,0.08826082235625621,0.042106967125954235,0.009579024104839162,0.2133899427329589,0.0,-0.045346314617379535,-0.07685079818109015,0.12881391411201287,0.0,-0.028115000517136474,0.17364937329213131,0.0,0.20426635202146431
PP_0029,0.0,0.21457809163880878,-0.07267446983117044,-0.017042583010767803,-0.23050832971185625,-0.09049462436222233,-0.2372487258694761,-0.27126344450378204,0.0,-0.28226632712649485,-0.23158149977447415,-0.4486060389277098,-0.31017199969038245,-0.45413031886596955,-0.4936358523537787,0.0,0.04851694266170575,-0.16836460904956613,-0.029566445507280895,-0.175891280337082,-0.218089121910422,0.0,-0.2142058697984652,-0.07740724984664306,-0.2224283497020672,-0.2608045432192241,0.0,0.1376061605647447,-0.006391479833275145,-0.04291387968544892,0.0,-0.1406081573514455,-0.18103089568745448,0.0,-0.037920760123812444
PP_0030,0.0,0.24604574426269035,0.043873325810625745,-0.04770549022061052,-0.14585895543785388,-0.1658994390341581,-0.18264388292565625,-0.24838057878363745,0.0,-0.19718618410858013,-0.2937120596081986,-0.395424317277589,-0.4170444669862,-0.43099312854603133,-0.5022206392575159,0.0,-0.09869376018993345,-0.20026303041736007,-0.22151905582101322,-0.2378342330350584,-0.31175405183207405,0.0,-0.09889358831462014,-0.12214915730873617,-0.13716059954840465,-0.207258770289237,0.0,-0.022448028381193773,-0.03643601116345782,-0.10468038823930698,0.0,-0.010598499735689874,-0.0827432152953742,0.0,-0.06964273734748785
PP_0031,0.0,0.24400118794521602,0.008107880586335006,-0.15173744212678353,-0.21448935721681273,-0.2245540474968212,-0.2530855111336669,-0.1654855249975578,0.0,-0.2309070730153965,-0.3956994551968969,-0.46201016273907347,-0.4736545191313887,-0.4993902004365676,-0.4172810291539618,0.0,-0.16696026687181564,-0.2331279869720282,-0.2444082190593855,-0.2725104160187784,-0.19309355282170354,0.0,-0.0634920381874061,-0.07677181386522627,-0.1035702758502424,-0.020331764596984325,0.0,-0.012472235064897752,-0.0382472375925095,0.046845067325731585,0.0,-0.022385519481037557,0.05880644695336844,0.0,0.0836939446466026
PP_0032,0.0,0.046428521567807385,0.18243096038571974,0.2503648901156814,-0.39751083782636926,-0.19087949465164042,-0.5937237188874457,0.1894828316538121,0.0,0.1409886731613967,0.20397554342297658,-0.44745897697122117,-0.24240729990879906,-0.6424557418129375,0.1352599938748168,0.0,0.06081898557126485,-0.5904725473809691,-0.38505674601358925,-0.7874717035719415,-0.01244827596971805,0.0,-0.6486158510394273,-0.44519959326251035,-0.8463108158464859,-0.06746574018807908,0.0,0.20422379838983953,-0.19586396473673195,0.5848349045866581,0.0,-0.39669828007999686,0.3801002507595578,0.0,0.7793005090517513
PP_0033,0.0,0.16924672428867965,-0.013536461059468513,-0.09863722393879537,-0.19531525679434536,-0.14936629457620873,-0.20378691014304878,-0.26792181785357816,0.0,-0.1777969510046637,-0.26784477335237244,-0.3680815986600696,-0.3237123025542398,-0.3753371357894131,-0.44496285835344573,0.0,-0.09221570703802394,-0.19230954490375707,-0.1475761244929694,-0.20156747338235662,-0.2738855040319201,0.0,-0.09741815595292656,-0.05468427913260191,-0.10737189304761244,-0.17586827564099264,0.0,0.043541417433247055,-0.008122737024358992,-0.0747653259527562,0.0,-0.04827467141103188,-0.11881759882326406,0.0,-0.06804094920003584
PP_0034,0.0,0.18278170564491483,0.015356045164205953,-0.04765090333798881,-0.19964326453655784,-0.15753417603225253,-0.2505567060614967,-0.33946859330784007,0.0,-0.16243942613722448,-0.23039343410780094,-0.38594458775851725,-0.34541516536651873,-0.435641913064096,-0.5300446151639426,0.0,-0.07012189266089161,-0.225530058869644,-0.18463651217268764,-0.27722977552447886,-0.3743247857098566,0.0,-0.1527324842959458,-0.11383848118945238,-0.20512800956686691,-0.29840137169606124,0.0,0.03970154371941593,-0.05056452520059429,-0.1419840936648056,0.0,-0.08687658587343593,-0.1821964928214824,0.0,-0.09281792873584992
PP_0035,0.0,0.45605349179005694,-0.05921520895432657,-0.2120926647413324,-0.3325754000684134,-0.5652808728434581,-0.19368479749439416,0.016054891163536783,0.0,-0.510282466400899,-0.6681069816562867,-0.792148509435515,-1.0264336483228662,-0.6520417906421359,-0.44779291683770783,0.0,-0.15999239994570297,-0.28389094028296713,-0.5178119548653606,-0.1457866128388441,0.05576995288005285,0.0,-0.1212228584244578,-0.357143416597314,0.016185660403579216,0.22156387417865933,0.0,-0.23511301755993386,0.13923951889836372,0.346471526338427,0.0,0.37774201950487196,0.5810736884611,0.0,0.20583364716842445
PP_0036,0.0,0.1153968283903559,0.042062433378003694,-0.11066239425202637,-0.15184688829346255,-0.19631246224611218,-0.2045428654926119,-0.2954496396045364,0.0,-0.06834816066886773,-0.2260200477672797,-0.2707633342608631,-0.31680857432581944,-0.3222431952406524,-0.4186407842060801,0.0,-0.1598397717887271,-0.20444007084034654,-0.250121186600345,-0.257922323169392,-0.3570122202203506,0.0,-0.041924617138812986,-0.08960527648927435,-0.09610267808394449,-0.19137092707871983,0.0,-0.0468731187375389,-0.052347060874804716,-0.14576151620459704,0.0,-0.002084459090691493,-0.09939925290431895,0.0,-0.09481281560143091
PP_0037,0.0,0.16737905153587784,-0.0038539370350430813,-0.1346434139223784,-0.17330841535946562,-0.17095082878336576,-0.25988286003301897,-0.2336766190246275,0.0,-0.1662467542274365,-0.3019832905831536,-0.3442070844723881,-0.343429164008595,-0.4295654129265813,-0.40884998677169304,0.0,-0.13790442104603232,-0.17998522749330295,-0.1788431827245519,-0.2673459472967521,-0.24932282922739485,0.0,-0.03940512453446403,-0.04026262335617589,-0.12746165295399955,-0.1056168868284589,0.0,-4.99582087895615e-05,-0.08622552834920864,-0.06252696855868514,0.0,-0.08278608709384491,-0.06298786578715643,0.0,0.022300199518884876
PP_0039,0.0,0.13026959121141268,-0.00605998508752284,-0.1508952393673903,-0.14451472531658402,-0.22512331605412592,-0.42987686442430184,-0.3272241270481034,0.0,-0.131343341955451,-0.2811256557037004,-0.27830393410504134,-0.36049219095488994,-0.562449956993399,-0.465288034470704,0.0,-0.15195019843856453,-0.14898548939794148,-0.2308096219428323,-0.4351339036355552,-0.3406642891983913,0.0,0.005640390953429417,-0.07818328518192416,-0.28120383190027054,-0.18291256940692308,0.0,-0.08301613552243137,-0.28501322278337315,-0.1848681666250428,0.0,-0.19860760421436752,-0.10236288653987236,0.0,0.09874669588669166
PP_0040,0.0,0.15560731732193728,-0.20038582155292445,0.008122285886938904,-0.2293523528969864,-0.1000092573104481,-0.250593907620037,-0.5702995125682544,0.0,-0.3510069045313774,-0.14744585655989573,-0.3884792877959683,-0.2607158583217368,-0.40850472629965884,-0.7337011461013796,0.0,0.2013931632811664,-0.03949728051294223,0.08863027326624708,-0.06152511036588888,-0.38941383825314063,0.0,-0.23821476188130208,-0.11208675169257576,-0.26093840035033483,-0.5850054801814033,0.0,0.1269355508016489,-0.02089263839870591,-0.34310592456479133,0.0,-0.1444387061537806,-0.47055233080370096,0.0,-0.3236116464377239
PP_0041,0.0,0.15441250518730282,0.06707622989355204,-0.06452430906488599,-0.2124308815861049,-0.20247182599202548,-0.3118993476738408,-0.29234132636325594,0.0,-0.08235004095026645,-0.21889763937708617,-0.37036300435045233,-0.3619836148686797,-0.46861535421882816,-0.45454814776174657,0.0,-0.138715483117135,-0.29003786064853704,-0.2812943468618066,-0.39029260186616904,-0.3789177034946184,0.0,-0.1486466956185957,-0.14190272542232812,-0.24959724545231377,-0.23440069902457983,0.0,0.007551510809189999,-0.09911954976339127,-0.08206920967067441,0.0,-0.10328157752600706,-0.09013157591712517,0.0,0.015651979821078278
PP_0042,0.0,0.4038494674066504,0.05217390540090264,-0.0991850179138444,-0.19466692909640232,-0.13225862289058885,-0.29823052219180474,-0.3844398618404025,0.0,-0.34668932766226307,-0.5029953104453921,-0.6020360140800972,-0.5412073739865907,-0.7043834909561395,-0.7960836454582406,0.0,-0.1584738674734441,-0.25737158366618546,-0.19617881926772074,-0.36172145189148364,-0.45611391447911576,0.0,-0.09622203427993478,-0.037028813471933104,-0.20126771112131925,-0.29183852565276813,0.0,0.06000076142092399,-0.10321467677105763,-0.19193169763752338,0.0,-0.1598259551454076,-0.25244331449570845,0.0,-0.09011538113810423
PP_0043,0.0,0.18042065552888575,0.043151870496077036,-0.09006821838193446,-0.15283747297018876,-0.16526889490013014,-0.2469664487266398,-0.25988340621869177,0.0,-0.1322825506893243,-0.27044969903571775,-0.3367777460761191,-0.35078883411836725,-0.42969060561321026,-0.4480983779587653,0.0,-0.14033503303670852,-0.20652009263514604,-0.22016705637243625,-0.30143534352149326,-0.32253542395257917,0.0,-0.06350937768563102,-0.07915588501338428,-0.1591204371880644,-0.17639886956296724,0.0,-0.014838966714830763,-0.0937800594321064,-0.10920469814202619,0.0,-0.07555160967070151,-0.09487658686445641,0.0,-0.016822998981558382
PP_0044,0.0,0.10282611582037021,-0.004422745328215266,-0.009909885067622928,-0.05727469119068829,-0.12452574477786604,-0.319978898536985,-0.10679479262880476,0.0,-0.10226262680510106,-0.11269682601289042,-0.16362042458810327,-0.23245114428758748,-0.42510851571504,-0.21741522466036284,0.0,-0.0126020838981046,-0.06338269503135356,-0.13184929042587995,-0.3268731775075462,-0.12187219453840017,0.0,-0.04810492922044229,-0.1185710682054316,-0.3122912203127211,-0.10346858928739175,0.0,-0.06965859837206696,-0.262355291021952,-0.05167886633163973,0.0,-0.1893072096033107,0.017468876603166435,0.0,0.20927806441867386
PP_0045,0.0,0.14852816410361513,0.04433888999684872,-0.03854973742083842,-0.1353071646592763,-0.1384892993847481,-0.18569994048573862,-0.20617053413440556,0.0,-0.09920303976328208,-0.18703872664935112,-0.2873549463399361,-0.29211674717771463,-0.33653160594703846,-0.3624930144492087,0.0,-0.09000357157638418,-0.19017680382500524,-0.19457448035782599,-0.24135585478136376,-0.2700095713690647,0.0,-0.09749755033581464,-0.10389477045909816,-0.1493724099082591,-0.17420447843977704,0.0,-0.0055896795103612,-0.05004385950211779,-0.07302213436865254,0.0,-0.04106469694518235,-0.06794331029555226,0.0,-0.02437663513817341
PP_0046,0.0,0.24719792660388198,0.05760204195223344,0.005681383450534774,-0.11640229849150718,-0.1780391013837919,-0.2574305148093273,-0.21805983622717068,0.0,-0.18460965030816412,-0.24147736827824479,-0.36711984267243386,-0.43033631167702535,-0.5069319427708939,-0.47305207904224067,0.0,-0.0590356026603957,-0.184535089612621,-0.24738743431225463,-0.3263495810603371,-0.2951620254172147,0.0,-0.12282380503941875,-0.18767569332951534,-0.26533410510322114,-0.23032490140391543,0.0,-0.06404434767717412,-0.14067929999347556,-0.10381630262918673,0.0,-0.0732454692697271,-0.040282810389273574,0.0,0.03546463709265006
PP_0047,0.0,0.34718097221720046,0.09187892532540366,-0.04570054698085585,-0.13840559237241035,-0.103292693951342,-0.1195812872642521,-0.14234350187737665,0.0,-0.25031581254831226,-0.3928423443229538,-0.48910618216665536,-0.45557294985789376,-0.4690657608391372,-0.497318790305765,0.0,-0.14469441646495662,-0.24081526686669444,-0.2069179102529749,-0.22277723688843226,-0.25372257444059093,0.0,-0.09344516848893133,-0.06154735546567457,-0.0761029471267553,-0.10322663662273074,0.0,0.03270535363617903,0.019173221432502795,-0.006096674398489529,0.0,-0.01014264915710194,-0.039312883471929544,0.0,-0.02666825610263107
PP_0048,0.0,0.21276788774561867,-0.054024771180775547,-0.16211350420675455,-0.3215963157989642,-0.2959354893421978,-0.3056832977776767,-0.6232181835327302,0.0,-0.2618064245829099,-0.37484221707727094,-0.5378838211216278,-0.513802660777168,-0.5207546868809801,-0.8437803874895369,0.0,-0.11520367718467618,-0.2781022937870691,-0.2536570091376514,-0.2629755508956776,-0.5886935595897653,0.0,-0.16022293468958654,-0.13777719363063157,-0.145792000414281,-0.4676883610521854,0.0,0.023253281671877193,0.016261934345632223,-0.3037806326272891,0.0,-0.0036018642796707308,-0.3275447697364273,0.0,-0.3214409272445599
PP_5423,0.0,0.23530735599135322,-0.19893722854787688,-0.012089903962606605,-0.2744666470347878,0.06730508252139517,-0.09504528033435913,-0.0076967662297199035,0.0,-0.42925835019574576,-0.2473580850788573,-0.5132936206031856,-0.1731015571593093,-0.332656137683397,-0.25079843843226113,0.0,0.1797323804265731,-0.08606016765579119,0.25449602009304284,0.0925749239147412,0.17174031508034635,0.0,-0.263116866169558,0.07543977798881328,-0.08517758321511154,-0.002190543993323177,0.0,0.3393641847712936,0.1797702830247732,0.2646111159115446,0.0,-0.15620441869994617,-0.07526392429700998,0.0,0.08344247261513266
PP_0049,0.0,0.07972573154342279,0.0418668825830778,-0.12730050998478243,-0.16280999056632442,-0.20707551539015892,-0.2567913378501579,-0.2740433051004895,0.0,-0.03287261461686046,-0.20698706665310268,-0.246055339686792,-0.2919005306229333,-0.3388205707512654,-0.36156335285510044,0.0,-0.17628233672655724,-0.21520762231828267,-0.26068868894946606,-0.30997524473201216,-0.33541033492137806,0.0,-0.03624960367891895,-0.08373021390056515,-0.13171303470873447,-0.15332647684191716,0.0,-0.04667306960872386,-0.09363243095948867,-0.11339207942768834,0.0,-0.04356987830419061,-0.0672298652562254,0.0,-0.021158008739838224
