,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
PP_0014,0.0,0.03338416922576867,0.046726771923584515,-0.0070358653614295205,-0.06377512810294064,-0.020946891648532653,0.05955261664072452,-0.02148270319649831,0.0,0.014687491742562625,-0.04162223738752913,-0.09732955696156981,-0.06183796020134905,0.02342958242153738,-0.05723303080488197,0.0,-0.055200953150121225,-0.11130643930653544,-0.07630184703430111,0.008329632900628811,-0.06933550730529345,0.0,-0.05728388990204817,-0.02079061590915833,0.06463992087485293,-0.01853263401941385,0.0,0.03387640826081369,0.12313165507453523,0.04118120065471083,0.0,0.08800882396030765,0.006802188812623299,0.0,-0.0796958192070194
PP_0015,0.0,0.0736483496736335,0.008637654997278456,0.04704823519296112,-0.01293235766413068,-0.046120552089938614,-0.06731756587327865,-0.015356259656661764,0.0,-0.06366580563160824,-0.027802317281003623,-0.08675096697062504,-0.1272758010906203,-0.14370478054033065,-0.09137076771291039,0.0,0.036972264330575336,-0.02237455194141963,-0.06338639054940129,-0.08045143268706832,-0.02511994683915098,0.0,-0.060525220017628945,-0.10004837690495513,-0.11631436219354069,-0.06649029103396775,0.0,-0.04214002261940247,-0.0545812978782777,-0.0035351262442625125,0.0,-0.013687698112289108,0.038102292793865844,0.0,0.0533008068468202
PP_0016,0.0,0.13301159310871113,-0.030126267126392374,-0.03341992616587562,-0.057830510335928634,-0.043594595754065574,-0.09005386871766245,-0.06959503471973981,0.0,-0.16179297119035663,-0.16763372207491772,-0.19101236307750052,-0.18411308818982458,-0.22580432681979207,-0.20497278621106604,0.0,-0.004731974904590493,-0.028508782489546865,-0.022096512089857186,-0.06442381340778142,-0.04059479977855808,0.0,-0.024955211330590185,-0.01705425921024513,-0.05858250367908784,-0.04026090473820915,0.0,0.005284086388268782,-0.03241944805086355,-0.012875748635542604,0.0,-0.03894995729254643,-0.01866243860508528,0.0,0.02179833462812588
PP_0017,0.0,-0.06691518371575245,-0.0335443655653311,-0.02568177577821759,-0.05897514928497101,-0.10045942803735589,0.01152680355564116,-0.04922140908226148,0.0,0.034715707195167964,0.04003120513720385,0.0077697747979207435,-0.04105114364865145,0.07570312227797507,0.015327616250875628,0.0,0.006424273922006382,-0.026235322999650364,-0.07554324593420868,0.040574957304461035,-0.01680307570214102,0.0,-0.03383800066729079,-0.0816572418811937,0.03526001820655736,-0.027625429488389183,0.0,-0.05043610694597909,0.07030586317148223,0.008642515950978105,0.0,0.11949554726404746,0.0585760193156833,0.0,-0.05940871200769942
PP_0019,0.0,-0.18265351420448667,0.35485621275412726,0.026334776747089984,-0.20197586790178584,-0.2794147511614137,-0.11113517533199807,0.2386977761893627,0.0,0.5388546160033607,0.20778608815124566,-0.01949261333015984,-0.10426813628397509,0.06877947387906996,0.4189851320112342,0.0,-0.32995975187214444,-0.5576366199359237,-0.6428991473777252,-0.47048759990263683,-0.11728446874997517,0.0,-0.22885527180941317,-0.3126291175305592,-0.13941851320638937,0.20827720325792756,0.0,-0.08639071145322227,0.09064460290065791,0.4395624198394173,0.0,0.17578889150046625,0.5254505277113656,0.0,0.3511724521515641
PP_0020,0.0,-0.023648542846897772,-0.02349878911692576,-0.08652432755940015,-0.11278076617524246,0.02468133012647429,-0.05158999413371689,0.06613635757377018,0.0,0.0014946427747187685,-0.06407798751283353,-0.08930248296120552,0.04082297364632392,-0.030680316280237763,0.0874187420380528,0.0,-0.06446385430758164,-0.09008651633832719,0.03955193578121573,-0.03258741683330253,0.0885091145054853,0.0,-0.02680106577637962,0.10432606806381889,0.03298577229838216,0.14857488894882528,0.0,0.12851026810812244,0.06099468237239564,0.17780589949728137,0.0,-0.06876200858914057,0.04879302780788516,0.0,0.11906585233769064
PP_0021,0.0,0.0383036453998247,-0.019828432808250272,-0.09006619910556729,-0.06927445698238624,-0.09321258377503,-0.03361183044756646,-0.028371082424525233,0.0,-0.05678718916332816,-0.1295720473057229,-0.10774836201507168,-0.13902312850190252,-0.07465434084080964,-0.06904088620696483,0.0,-0.0716760821624241,-0.05025056345414648,-0.08201233442896369,-0.01827960945582742,-0.009668681801485522,0.0,0.020247114962643725,-0.010025974291518039,0.05450580753069967,0.057609320496697036,0.0,-0.032889954986237924,0.035466536865689985,0.03979215030612984,0.0,0.06711006899851406,0.07217950171109394,0.0,0.006580248653244793
PP_0022,0.0,-0.010768212317532836,-0.03412384106045232,0.053302048553664,-0.030399593549673396,-0.059704407217165016,0.030240368062467896,-0.052562457103062295,0.0,-0.022010739698172625,0.06286805807086585,-0.019801640865001136,-0.056443094226680125,0.03826971538658226,-0.044160403168144555,0.0,0.08598757374900903,0.0029197082307684287,-0.034208749618896785,0.059867997306408904,-0.019564648227820607,0.0,-0.08424626926387477,-0.11988604539288449,-0.025010241618497353,-0.10995030184107153,0.0,-0.038256641861085995,0.06044387194301139,-0.023274087805120497,0.0,0.09745409095068357,0.014479950474691736,0.0,-0.08146332453532695
PP_0023,0.0,-0.8548695944699155,0.009862527045573596,-0.2159344156932605,0.07898719507979186,-0.4154695515869207,-0.30205748777212826,-0.4489825645733506,0.0,0.8660770105602361,0.6377329759763243,0.9336865299168468,0.43189314355594705,0.5500732417043689,0.4035208715139499,0.0,-0.22723525860394134,0.06832012875420757,-0.4339602620946785,-0.31641622663421326,-0.45997112380413485,0.0,0.2943769836125151,-0.20641472551571563,-0.08807163320616908,-0.2371339450644352,0.0,-0.5034085748603068,-0.38124077252105,-0.5290809839048738,0.0,0.12092137948584294,-0.026175012625840963,0.0,-0.14558557617101903
PP_0024,0.0,0.022443403332027517,-0.030903158190648213,-0.1410637035044548,-0.0648784340049336,-0.03048228362021597,-0.05682748029575195,-0.015388962055357211,0.0,-0.052001672477929035,-0.16470930963681346,-0.08749209696982192,-0.060432586279291683,-0.0820097486211981,-0.04019852377000005,0.0,-0.1115988611789139,-0.034779815094295875,-0.008207308891751787,-0.030420533921614906,0.014388163950080121,0.0,0.0756406423389841,0.10370183026218358,0.08228766208140192,0.12158894526475253,0.0,0.02544432219112331,0.007854864040051854,0.048378247697844864,0.0,-0.018835881004485282,0.02243132192544752,0.0,0.04277801887059791
PP_0025,0.0,-0.009446631578791949,-0.07900622145348465,0.06159955983564832,-0.08123640517022676,0.1474666428042365,-0.07587039224343978,-0.065653925021845,0.0,-0.06821470082994592,0.06984398861410951,-0.07196003322429552,0.1494063750559803,-0.06916262565806643,-0.05857345182566808,0.0,0.1391674654240259,-0.003034722996752677,0.21784468079553704,-0.001360382606466641,0.01222626424642903,0.0,-0.14338059216641252,0.07898749334653274,-0.13941851320638937,-0.13133928104183848,0.0,0.2197512197808688,0.00516992325765701,0.014471255896650444,0.0,-0.2158277193766257,-0.20578256746549242,0.0,0.01155596785179815
PP_0026,0.0,0.0013885756513988753,-0.05697651569802428,-0.14007385666626285,-0.05234772581789483,0.004615733310797454,-0.07298692255979265,-0.07280613655536339,0.0,-0.057020202304676415,-0.14266463511799274,-0.05390656110215473,-0.004279741667649467,-0.0771143632046099,-0.07656087058937763,0.0,-0.08453565683334585,0.0038242506001186574,0.052964065546637906,-0.02050661867827965,-0.016955653042549743,0.0,0.08718150368783051,0.13781000035500515,0.06513837297916922,0.06318192392655425,0.0,0.0480116309350983,-0.020835286411027273,-0.021569634989199817,0.0,-0.07009334019953956,-0.07008386950557216,0.0,0.0015202866346323242
PP_0027,0.0,-0.02440140773793223,0.0030439659651130754,-0.047981158365590526,-0.04319404046695609,-0.1068114317319322,0.019794004277350646,-0.05013905922498085,0.0,0.02879026274779209,-0.02478195342798934,-0.01896289236188486,-0.08991692332104795,0.041456547021864215,-0.028103809869663793,0.0,-0.052463440195810764,-0.04704254571207965,-0.11848358115922918,0.012253826495726261,-0.05430905737530459,0.0,0.004242490738097043,-0.06570986298839696,0.06582660151564002,-0.006243697043735605,0.0,-0.0725692194585702,0.06279195507517682,-0.008056243009755992,0.0,0.13411475168033335,0.06401037286754024,0.0,-0.06859356287212821
PP_0028,0.0,0.1254170334108088,0.04664202979340558,-0.052169329893745515,-0.08905914067550426,-0.08663472254929779,-0.01827881789389474,-0.017385389923820202,0.0,-0.07743011457265653,-0.17878856610488517,-0.21464643371917386,-0.21955865528715446,-0.1464347162981218,-0.14516858171724414,0.0,-0.1002496755522582,-0.13650570974892015,-0.14190493580488742,-0.06941705950381136,-0.06515345190243653,0.0,-0.037434437942296034,-0.04134498227760784,0.031941950872549835,0.030698143785579945,0.0,-0.006527410067387857,0.07058423311247974,0.07056252649995265,0.0,0.07586522032645375,0.07658733298606643,0.0,0.0022329286002774904
PP_5422,0.0,0.12850413546415768,-0.13199992690261728,-0.1453327919958728,-0.022890032364895,0.0053874215142073745,0.12398739482110675,-0.08588693456850487,0.0,-0.25915917332202826,-0.27503913026036153,-0.15156442746191373,-0.1306236132769985,-0.007255605636469445,-0.21675722841527767,0.0,-0.014771180958362766,0.10830535525771173,0.12875916495464038,0.2514911099072127,0.04498696014890184,0.0,0.12189813247044046,0.1438406238880246,0.2673716256896784,0.055360061243023034,0.0,0.019325625685507983,0.14668133751687218,-0.06410812645534107,0.0,0.12610928897795023,-0.08393635572212305,0.0,-0.20853482875940832
PP_0029,0.0,0.019808429191699957,-0.02985862352864263,-0.09879028831998882,-0.13015442373281533,-0.012132990597083136,-0.010349048925833132,-0.17429716021359912,0.0,-0.048322163675595886,-0.11980092031201986,-0.1501331125573761,-0.03944831911583125,-0.03289634311095197,-0.19647174778791424,0.0,-0.07036998065645361,-0.10110033948418339,0.009097449469375248,0.015013362786297973,-0.14556456887016717,0.0,-0.031908762573363746,0.07977770810085022,0.08649267826685456,-0.0795926680779554,0.0,0.10906960494213791,0.11960928513785214,-0.04525396073251512,0.0,0.009293257342300344,-0.15482616925592704,0.0,-0.1626086106575625
PP_0030,0.0,0.035473547701835625,-0.01584898260372704,-0.06036043698400769,-0.10607992712726864,-0.09476908559408725,-0.0007423664537750674,-0.02989320151580082,0.0,-0.04997764126081602,-0.09703618748617415,-0.14172373446196496,-0.13774953262297068,-0.03895477914902911,-0.06773290760025162,0.0,-0.04594977024538762,-0.09103548380355188,-0.08754828645254403,0.01061040433344089,-0.015170251097284176,0.0,-0.04626411730379808,-0.04128823823213483,0.05766950940293125,0.026381439283861635,0.0,0.0023590133395871345,0.10514147100436365,0.07507550135973638,0.0,0.10153603481136261,0.07221388443887544,0.0,-0.02781133443182249
PP_0031,0.0,-0.10298125943252412,0.03708603096878123,-0.20344347151006398,-0.18688094068697458,-0.08809401154872973,-0.03320996842162998,-0.06532731406148944,0.0,0.14141217944605214,-0.10166441487787076,-0.08406994088731114,0.007380348556746373,0.06703242601747582,0.035287786988419584,0.0,-0.2419678183439523,-0.22477151093576617,-0.13380822597969494,-0.07479221120692228,-0.10353937721548115,0.0,0.016017903662552013,0.10846987033927899,0.16828494196113283,0.1340303612642295,0.0,0.08983510094465062,0.15347488259621483,0.12044240237375378,0.0,0.062393358798150444,0.030104697847829362,0.0,-0.03077784500965623
PP_0032,0.0,-0.7453681815255905,0.1140696403203857,0.41682589794704494,-0.16396071864341705,-0.3490894072024008,0.16387872844802093,0.18377774906695518,0.0,0.860782710890723,1.1609918766723046,0.5812372032493127,0.3887718749961418,0.9065080449801929,0.9267797722099305,0.0,0.3013179417615521,-0.2788348982438132,-0.4717872309849704,0.04531287631112384,0.06858207656135878,0.0,-0.5813312437509994,-0.7727948947715012,-0.2548957306263252,-0.23713394506443503,0.0,-0.19408051675257798,0.3276433574223082,0.3466272434586409,0.0,0.5204774513214723,0.540205156629945,0.0,0.02123852124913766
PP_0033,0.0,0.05554446859404556,-0.06979084706084004,-0.08073219713340696,-0.041257193005462385,-0.005022800467411027,-0.014129504372460966,-0.07179008321416755,0.0,-0.12399042661013873,-0.13747886852778338,-0.09697192123236875,-0.06807416838850444,-0.07241283795992513,-0.12970071019082824,0.0,-0.012379665937674061,0.027729114775367183,0.056139863131245096,0.05116513087186769,-0.003125268338538205,0.0,0.03893037696740724,0.06882980704394073,0.0646541316336447,0.004856317734894047,0.0,0.027282564344457187,0.026931598963871473,-0.03164411446043649,0.0,-0.0015973882339995592,-0.05942928238616784,0.0,-0.05632107821150327
PP_0034,0.0,-0.03764588350308253,0.08471828927337582,-0.051905478504545376,-0.1114540176288227,0.05328313061141296,-0.034695411790451054,-0.023036074744524085,0.0,0.12370906182120532,-0.015461797801793797,-0.07397839375860092,0.08342211478744742,0.00021160671921300472,0.012243650375943216,0.0,-0.13806208364302858,-0.19697684618220915,-0.040063342124147173,-0.12390991288033819,-0.10888039620311085,0.0,-0.060093166284814654,0.09830901949390286,0.015261505586793206,0.024783607575675937,0.0,0.15578532004664108,0.07656251616924183,0.08730671863256707,0.0,-0.0804692267308132,-0.06898120499534816,0.0,0.012998837676129995
PP_0035,0.0,0.2564581200532147,0.23443946236691054,0.1335240228414397,-0.17061169699245066,0.20410248600019654,0.017270556672047313,-0.8187877184713974,0.0,-0.02067376864155731,-0.1241363000121059,-0.42724007667852604,-0.059862533380066,-0.2419264283745859,-1.077611996907227,0.0,-0.10235375539057812,-0.4058556986393717,-0.038965159828898026,-0.22166511751137447,-1.0543532130235185,0.0,-0.3046803469944277,0.06369887353670167,-0.11820202729669356,-0.9563975374971821,0.0,0.36576235479905284,0.18768616399536808,-0.649287245730678,0.0,-0.17932261365709873,-1.015552204111005,0.0,-0.8347187745132413
PP_0036,0.0,-0.06087613711291391,0.009294688514202898,-0.046102964069876295,-0.04092688294971258,-0.08692788601715082,0.03211636939069265,-0.145133764978279,0.0,0.07151571467186368,0.013570970242706603,0.019778994530340703,-0.03355864823128487,0.09025364151018798,-0.08662378624798024,0.0,-0.05683596844918661,-0.05102611074392599,-0.10485075799353781,0.01832546905997827,-0.15555448567769276,0.0,0.004631453959626691,-0.047704511569329956,0.07627077233326768,-0.1031165970927478,0.0,-0.054952831261032675,0.07284716267127521,-0.10531810628029797,0.0,0.12655357107889412,-0.050867878600539304,0.0,-0.17591063373876825
PP_0037,0.0,0.08230247927725387,0.027591114128679643,-0.1038056960707921,-0.041692558589793885,-0.024638728417508207,0.01818088515918148,-0.0061811355473175705,0.0,-0.05336647610382767,-0.187310378148377,-0.1241652974999084,-0.11444810702181014,-0.0668604591114908,-0.09084977320718665,0.0,-0.13283512606457887,-0.07008821199848381,-0.06085802600837174,-0.013906440786009201,-0.034898281861207636,0.0,0.06156851032046087,0.07228737803122853,0.12003802010267242,0.09353876433912944,0.0,0.008102001978691271,0.05967735407984548,0.03440019879074488,0.0,0.050328929247740406,0.025795593230779595,0.0,-0.023022520076295704
PP_0039,0.0,-0.0014788886046746413,-0.07991935485090082,-0.1696171970947519,-0.009521317435970837,-0.06116475608444798,-0.040185230861467754,-0.1043015413228594,0.0,-0.07709557720147937,-0.16934051129040822,-0.008212688464157073,-0.06719276680682149,-0.04144520725021158,-0.10518881110079985,0.0,-0.09113615810895834,0.0695934981349196,0.01012641530426879,0.03523791217292191,-0.02550821865716921,0.0,0.1595512524982439,0.1015728513882484,0.12748340510598316,0.061229859587547564,0.0,-0.06059526684207148,-0.030860003094626713,-0.0958914481386198,0.0,0.02848884089403087,-0.0357987848778224,0.0,-0.06277680983118829
PP_0040,0.0,0.1250450016390377,-0.1364352398304728,-0.4096918512522802,-0.14425560506660906,0.01159090265515235,-0.2161506036815678,-0.1957873207767643,0.0,-0.26013535242476354,-0.5359390556916488,-0.26947086633850736,-0.12096099831093332,-0.34393447031402385,-0.32319848079841706,0.0,-0.27469492728691475,-0.008624904516146581,0.139397959023441,-0.08421157566760623,-0.06047811313150215,0.0,0.26489161902513403,0.4144031642853772,0.19159268644341124,0.20981873429117073,0.0,0.14689467952816715,-0.07209108828408856,-0.052642939961886695,0.0,-0.2202321906656694,-0.20004022307132766,0.0,0.021702783535006695
PP_0041,0.0,0.009480689792051585,-0.019811715240381153,-0.16985282033800206,-0.060240354526257166,-0.07847187776111557,-0.07645286141008607,-0.09500760402664775,0.0,-0.027947515987686106,-0.18053571293038473,-0.06989130395116971,-0.09545946688021519,-0.08867241619555616,-0.10685445220131462,0.0,-0.15147942096272798,-0.041233178565886416,-0.06728834598291838,-0.06113735798621601,-0.07632192097147716,0.0,0.10906783865120759,0.08450135295483108,0.09145139780061484,0.07075942012700928,0.0,-0.027183351428452723,-0.016408596552958492,-0.03587847375212192,0.0,0.009528332022080206,-0.009197725904943171,0.0,-0.017215241986358442
PP_0042,0.0,0.16654240236889883,-0.2564109255787406,-0.05188121292390011,-0.1561412141841177,-0.17441180604700562,0.10914583585393471,-0.14202488765875917,0.0,-0.4216084389028926,-0.21962581809312998,-0.3228538761858773,-0.3484611077429525,-0.060135431508382714,-0.31093344841027326,0.0,0.20309139678973323,0.0994651721146125,0.07337093606955085,0.3610605496161641,0.11326000573477084,0.0,-0.10480462842075487,-0.12941018274516097,0.15907848765053376,-0.0942294709192042,0.0,-0.027222420056482243,0.26509096036892277,0.013005102273627223,0.0,0.29106695757199097,0.03972491874883546,0.0,-0.2498312228824907
PP_0043,0.0,-0.026524978115336544,0.025113162766801186,-0.0946192468710928,-0.07154600405951309,-0.026743678622658553,-0.02521108711919793,-0.018957927337475783,0.0,0.052983029926884535,-0.06929647155608734,-0.04519128557703738,-0.00772559983437017,-0.0014249739972798034,0.005200892395245536,0.0,-0.12117072550300112,-0.09746370610632463,-0.06048502485164374,-0.054820461702510294,-0.04519712228948762,0.0,0.02252861565104254,0.06099597862637879,0.0674595986245938,0.07157552334927172,0.0,0.03585049724326004,0.046138827271185595,0.05147685247030587,0.0,0.009041907174511286,0.015123751645771767,0.0,0.0075926604119252354
PP_0044,0.0,0.045920604320605476,0.037551788838382893,-0.08999207294921,-0.03190808575216996,-0.1404242790481119,-0.10689345383803499,0.08368531322650366,0.0,-0.007023926437475726,-0.13711488007014633,-0.0779989497056362,-0.19385178269576525,-0.15555292315205882,0.03539855052328307,0.0,-0.12898217765270015,-0.07026441387056324,-0.1866042513486787,-0.14894145449292906,0.0450074922029101,0.0,0.05753936003650273,-0.057311795720957376,-0.01884994201612601,0.16959158999136856,0.0,-0.1174680214895362,-0.07518145775499478,0.11448217472694219,0.0,0.041040140881127514,0.23144759263520434,0.0,0.19191826769474185
PP_0045,0.0,0.05678889013059725,-0.0028625615102433055,-0.06458836723325534,-0.05520597448866898,0.012404036939623511,0.011378560235103613,-0.00661969775367105,0.0,-0.058306562596093875,-0.12257946016418378,-0.11216512425212706,-0.05189175251802166,-0.04814919488891214,-0.06577474626688366,0.0,-0.06316412158811932,-0.053147952258436104,0.0066384149876828405,0.009744909928835817,-0.004883168428638292,0.0,0.008837765584049084,0.0701128145508238,0.07401836634105788,0.05388287329523908,0.0,0.05865818323469829,0.0663884450546429,0.04747505248326643,0.0,0.006483838966530639,-0.011685734332705856,0.0,-0.01665875735857149
PP_0046,0.0,0.08622592126811089,-0.02832066684231417,-0.062046841095073975,-0.09107497336415293,-0.02764218776762235,-0.06523110754665377,-0.09294880276699656,0.0,-0.11320169906567827,-0.1494749651635158,-0.1774711542651245,-0.12137500836278126,-0.15419589380818327,-0.18154088241772265,0.0,-0.03516449011786701,-0.0635588458018492,-0.007949704387492384,-0.04140665252085109,-0.06575416810989297,0.0,-0.029572759429616104,0.027525063705396202,-0.005132827578881019,-0.03498775785626766,0.0,0.054480957402936264,0.02564777614836931,-0.0029850536545752045,0.0,-0.03007960410798081,-0.057968614638785165,0.0,-0.02637819459013928
PP_0047,0.0,-0.024114411863104104,0.06430867008376479,-0.006153690801406257,-0.08569445302210993,-0.04188193441570786,0.0023085029400210927,-0.1570527983276247,0.0,0.08976797099161557,0.01675851826136669,-0.0617503007918668,-0.025274421879651864,0.02368404980970669,-0.1353045448471359,0.0,-0.0719006767502782,-0.1508076623858851,-0.1148187879616567,-0.06649637896025472,-0.2224875005966,0.0,-0.08008538938124099,-0.04260783323635681,0.006513632614126255,-0.1549849037105635,0.0,0.03486069041280765,0.08780686629300148,-0.07246956955724605,0.0,0.05169975302677958,-0.10783286355132787,0.0,-0.1580218006374426
PP_0048,0.0,-0.055819956181997435,0.05007755236818795,-0.22961332988776967,-0.271404999391091,-0.21458237159293625,-0.030557810866537326,-0.12291210679325265,0.0,0.10724239759493223,-0.17499557650610323,-0.21575530284195438,-0.16626931473798684,0.022523280322041442,-0.06945830899387045,0.0,-0.28112919812106485,-0.3222870910392895,-0.2732881074233083,-0.08513157505123667,-0.17411569134665128,0.0,-0.042336296663858644,0.008151368672778075,0.19710695789393098,0.10261542691017189,0.0,0.04787079960456046,0.24065109885542382,0.14738166834610686,0.0,0.19153387639744943,0.09900826516027256,0.0,-0.09101479529651192
PP_5423,0.0,0.0008686922245099218,-6.240680080062122e-05,-0.3374315035620377,-0.24084608280923692,0.3444243629947845,-0.11485798818221424,0.01826448882145519,0.0,0.0004137900194360069,-0.33950239858687875,-0.2418850346666077,0.3360487714432263,-0.1184655454001428,0.015029638214329927,0.0,-0.3388074126263443,-0.2415882152884467,0.3358585863334011,-0.11929179319792471,0.017200863437045244,0.0,0.09604079359226345,0.6749762769347666,0.22062495425252246,0.3516101961991477,0.0,0.5763186176104271,0.12579200495789278,0.2579993473789607,0.0,-0.45177303550594805,-0.3188218738127404,0.0,0.1344619776338725
PP_0049,0.0,-0.0005546398122646193,-0.08704317911314635,-0.13337698939413362,-0.11575032571281302,-0.05332161675233973,-0.08196761430340903,-0.018895007622101556,0.0,-0.08514365025613486,-0.13402455238219993,-0.1153659455334091,-0.06027387626712308,-0.08415183948456281,-0.020706526192451932,0.0,-0.0477721261460945,-0.02951168587967716,0.025093378898622516,0.0005793529932259234,0.0670221393058341,0.0,0.017082036520783245,0.07317578301973865,0.049460813963423333,0.11039618558768702,0.0,0.05347688076687897,0.0335866217402742,0.09574409383898014,0.0,-0.021136681880018684,0.041764609490827144,0.0,0.06441210731151073
